transaction_id,amount,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,hour_of_day,fraud
TXN100407,108.08,2.43,1.63,0.84,1,1,1,0,11,0
TXN100408,17.6,10.63,0.95,0.69,1,0,1,0,17,0
TXN100409,29.84,12.24,1.8,0.91,0,0,1,1,17,0
TXN100410,23.66,19.73,6.75,0.4,1,1,1,1,11,0
TXN100411,61.5,6.4,2.31,1.46,1,1,0,0,12,0
TXN100412,13.24,2.23,5.38,0.97,1,1,0,1,17,0
TXN100413,300.81,1.24,8.41,1.17,0,1,0,0,11,0
TXN100414,88.0,1.62,2.55,0.97,1,1,1,0,7,0
TXN100415,22.97,6.72,3.31,0.93,1,1,0,0,12,0
TXN100416,196.92,6.31,5.45,0.1,1,1,0,0,15,0
TXN100417,35.46,14.47,5.26,0.78,1,1,1,1,20,0
TXN100418,73.71,5.96,1.7,0.09,1,1,1,0,0,0
TXN100419,126.97,4.34,1.44,1.89,1,0,1,0,14,0
TXN100420,109.07,7.6,5.64,0.49,1,1,1,0,11,0
TXN100421,31.05,18.21,0.14,0.46,1,1,1,0,15,0
TXN100422,113.05,8.2,6.28,1.3,1,0,1,0,11,0
TXN100423,79.29,4.23,6.08,0.44,0,0,0,0,17,0
TXN100424,88.58,2.29,6.68,1.38,1,1,0,0,18,0
TXN100425,112.33,3.08,4.44,0.72,1,1,1,1,11,0
TXN100426,95.6,27.06,8.92,1.17,1,1,1,1,9,0
TXN100427,83.75,0.47,6.02,0.79,1,1,1,1,13,0
TXN100428,2.52,3.0,8.88,1.3,0,0,1,1,8,0
TXN100429,97.61,3.27,4.27,1.19,1,1,0,0,13,0
TXN100430,40.52,1.34,5.57,0.38,1,0,1,0,19,0
TXN100431,90.61,16.83,2.09,1.58,1,1,1,0,18,0
TXN100432,62.98,2.89,10.14,1.43,1,1,1,1,12,0
TXN100433,87.28,0.41,5.45,0.71,1,0,1,0,10,0
TXN100434,21.17,0.87,2.46,1.12,1,1,0,0,20,0
TXN100435,7.39,12.32,9.52,0.31,0,1,0,1,10,0
TXN100436,84.75,10.68,5.23,1.27,1,1,1,0,15,0
TXN100437,8.15,1.41,3.75,1.9,1,1,1,0,15,0
TXN100438,60.81,8.16,3.5,0.48,1,1,1,0,15,0
TXN100439,18.99,3.11,4.53,1.53,1,1,0,0,13,0
TXN100440,58.13,3.98,4.9,0.61,1,0,1,0,5,0
TXN100441,196.22,2.85,3.22,1.93,1,1,1,0,16,0
TXN100442,9.39,15.37,1.47,0.82,1,1,1,0,13,0
TXN100443,25.81,4.68,5.39,0.88,1,0,1,0,11,0
TXN100444,3.45,3.32,2.39,1.22,1,1,1,1,21,0
TXN100445,35.68,17.58,2.6,0.3,1,1,1,0,20,0
TXN100446,160.93,7.13,3.86,1.33,1,0,1,0,13,0
TXN100447,29.68,12.86,6.51,1.65,0,0,0,0,15,0
TXN100448,85.6,16.77,7.26,1.3,1,1,0,0,17,0
TXN100449,48.64,9.23,0.49,0.93,1,1,1,0,8,0
TXN100450,48.17,3.09,4.67,1.11,1,1,0,1,10,0
TXN100451,137.88,2.47,5.71,0.93,1,1,0,0,15,0
TXN100452,36.38,2.72,5.25,0.43,1,1,0,0,10,0
TXN100453,44.92,9.8,7.71,1.46,0,1,1,0,9,0
TXN100454,195.43,1.0,8.33,0.77,1,0,1,0,11,0
TXN100455,130.33,12.83,2.39,1.13,1,1,0,0,8,0
TXN100456,35.64,2.94,1.0,0.28,1,1,0,0,9,0
TXN100457,25.66,1.06,4.14,0.4,1,0,1,0,14,0
TXN100458,135.61,0.64,3.41,0.6,0,1,1,1,10,0
TXN100459,41.09,5.83,3.86,1.16,1,0,1,1,19,0
TXN100460,58.2,8.33,3.03,1.95,0,1,1,0,17,0
TXN100461,88.51,3.82,6.98,1.13,0,1,0,0,16,0
TXN100462,70.2,7.46,6.75,1.71,1,1,1,0,15,0
TXN100463,9.05,2.42,3.4,0.55,1,1,0,0,18,0
TXN100464,77.0,7.53,0.54,1.28,1,1,1,1,19,0
TXN100465,35.16,7.28,2.97,1.23,1,1,1,0,19,0
TXN100466,205.44,2.07,0.39,0.68,0,1,0,1,13,0
TXN100467,99.7,14.96,3.94,0.42,1,1,0,1,22,0
TXN100468,41.95,4.02,1.44,1.56,1,1,0,0,11,0
TXN100469,7.14,1.78,1.8,0.89,0,1,0,1,19,0
TXN100470,89.48,2.04,4.46,0.05,1,1,1,0,15,0
TXN100471,33.11,17.06,0.29,1.62,1,0,1,0,14,0
TXN100472,32.59,5.44,1.05,0.64,1,0,0,1,14,0
TXN100473,54.55,1.05,9.22,0.89,1,0,1,0,13,0
TXN100474,124.53,15.16,0.85,0.73,1,1,1,0,9,0
TXN100475,30.43,10.04,2.32,1.68,1,1,0,0,14,0
TXN100476,18.88,0.9,4.66,1.63,1,0,1,1,12,0
TXN100477,99.49,6.19,4.83,1.28,1,1,0,0,23,0
TXN100478,18.61,10.5,5.59,0.07,1,1,0,0,10,0
TXN100479,85.36,4.09,1.18,1.09,1,1,0,0,13,0
TXN100480,33.12,4.38,6.33,0.92,1,1,0,1,20,0
TXN100481,11.86,10.59,4.38,1.11,0,1,0,0,17,0
TXN100482,186.42,12.76,3.6,0.51,0,1,0,0,6,0
TXN100483,65.86,11.75,4.1,1.07,1,0,1,0,18,0
TXN100484,61.07,3.26,4.34,1.38,1,1,1,1,14,0
TXN100485,121.57,7.83,1.57,0.48,1,1,1,0,8,0
TXN100486,69.82,1.59,5.62,0.7,1,1,0,0,11,0
TXN100487,15.74,4.43,4.74,1.81,1,1,1,0,23,0
TXN100488,69.41,2.46,2.09,1.58,1,1,0,0,13,0
TXN100489,164.22,5.12,4.78,1.33,0,0,1,1,13,0
TXN100490,54.94,0.71,1.32,1.04,1,1,0,1,9,0
TXN100491,130.98,26.28,5.01,0.72,1,1,1,0,14,0
TXN100492,11.36,6.93,1.68,1.52,1,1,1,0,22,0
TXN100493,77.98,10.67,2.27,0.99,1,1,0,0,19,0
TXN100494,4.45,1.12,0.1,0.89,1,1,1,1,14,0
TXN100495,27.78,3.51,3.32,0.53,1,1,1,0,15,0
TXN100496,98.41,13.43,2.41,0.89,1,1,0,1,20,0
TXN100497,105.86,1.47,3.64,1.19,1,0,1,1,11,0
TXN100498,92.05,7.19,8.47,0.76,1,0,1,0,12,0
TXN100499,72.48,4.53,5.32,1.23,1,1,0,1,22,0
TXN100500,42.0,7.91,3.59,0.07,1,0,0,1,15,0
TXN100501,109.46,1.8,5.18,1.14,1,1,1,1,20,0
TXN100502,127.11,7.87,11.0,0.06,0,1,1,0,13,0
TXN100503,68.39,7.79,0.96,1.01,1,1,1,1,12,0
TXN100504,167.48,4.96,4.31,0.26,1,0,1,0,15,0
TXN100505,138.22,19.56,0.77,0.39,1,0,1,1,12,0
TXN100506,104.19,1.95,4.15,1.16,1,0,0,0,13,0
TXN100507,55.55,9.52,0.18,0.76,1,0,1,0,13,0
TXN100508,167.24,0.76,0.7,0.86,1,1,1,0,18,0
TXN100509,45.96,15.66,2.5,1.29,1,0,1,0,23,0
TXN100510,57.8,13.56,6.66,0.86,1,0,0,0,5,0
TXN100511,12.0,0.5,8.29,0.99,1,1,1,0,5,0
TXN100512,270.43,15.85,9.63,1.46,1,0,1,0,13,0
TXN100513,164.73,0.61,1.9,1.23,0,0,0,0,11,0
TXN100514,37.24,5.45,3.56,1.32,0,1,1,1,12,0
TXN100515,86.06,7.45,2.48,1.87,1,1,1,0,12,0
TXN100516,282.01,142.97,32.53,0.38,0,0,1,1,6,1
TXN100517,47.93,8.93,5.68,1.37,1,1,1,0,16,0
TXN100518,54.5,11.0,1.96,1.3,1,1,0,1,16,0
TXN100519,72.9,2.71,4.86,1.77,1,1,0,1,12,0
TXN100520,58.92,6.83,1.7,0.5,1,1,1,0,6,0
TXN100521,96.15,12.24,1.36,0.48,1,1,0,0,18,0
TXN100522,4.86,24.83,4.62,1.44,1,0,1,0,10,0
TXN100523,49.92,16.71,1.03,0.97,1,1,1,1,17,0
TXN100524,26.8,19.17,5.35,1.22,1,0,0,0,12,0
TXN100525,387.24,156.27,47.09,3.07,0,0,0,1,4,1
TXN100526,105.4,8.51,3.13,0.11,0,1,0,0,9,0
TXN100527,190.6,6.18,13.37,1.04,0,1,0,0,14,0
TXN100528,183.35,15.09,7.42,0.76,1,1,0,0,11,0
TXN100529,93.37,17.56,5.85,1.13,1,1,0,1,10,0
TXN100530,43.9,16.24,10.32,1.03,0,1,1,0,10,0
TXN100531,53.7,3.26,1.11,0.81,1,0,1,1,14,0
TXN100532,158.3,14.07,1.1,1.58,1,1,1,0,15,0
TXN100533,223.82,7.27,1.32,1.44,1,0,0,1,7,0
TXN100534,124.45,5.55,1.28,1.07,1,1,0,0,13,0
TXN100535,161.19,1.95,4.32,0.9,1,1,0,1,14,0
TXN100536,210.64,11.12,7.54,1.59,1,0,0,1,9,0
TXN100537,88.1,9.34,2.53,0.1,0,1,1,0,19,0
TXN100538,33.04,19.28,5.72,1.01,0,1,0,1,16,0
TXN100539,29.62,9.01,7.26,0.71,1,1,0,0,14,0
TXN100540,122.53,1.07,10.25,0.86,1,1,1,1,18,0
TXN100541,57.17,0.01,3.77,1.65,1,0,1,1,12,0
TXN100542,52.6,6.08,10.1,0.98,1,1,0,0,9,0
TXN100543,109.18,12.34,2.39,0.08,0,0,1,0,13,0
TXN100544,83.72,0.27,0.52,1.9,1,0,0,1,17,0
TXN100545,98.09,21.71,3.1,1.12,1,1,1,1,17,0
TXN100546,49.25,0.9,3.17,1.54,1,1,0,1,16,0
TXN100547,93.06,23.91,0.93,1.42,1,1,1,0,17,0
TXN100548,207.23,149.65,45.7,2.74,0,0,0,0,11,1
TXN100549,74.38,7.56,3.42,0.23,1,1,0,0,15,0
TXN100550,70.31,6.73,4.58,0.85,1,0,1,1,18,0
TXN100551,73.93,6.23,0.32,0.76,1,1,1,1,15,0
TXN100552,293.56,18.09,4.33,0.43,0,0,1,0,5,0
TXN100553,618.4,239.37,60.46,5.68,0,0,1,1,22,1
TXN100554,6.8,5.31,6.37,0.06,1,1,0,0,11,0
TXN100555,378.89,15.12,49.73,5.43,1,0,0,1,13,1
TXN100556,120.19,9.02,5.44,0.92,1,0,1,0,16,0
TXN100557,20.13,4.48,5.73,1.66,1,1,0,1,14,0
TXN100558,29.33,24.17,2.82,1.39,1,0,1,0,14,0
TXN100559,60.5,2.73,0.17,0.55,1,1,0,0,13,0
TXN100560,50.28,2.93,4.07,1.2,0,1,0,0,13,0
TXN100561,39.44,2.84,4.17,1.9,1,1,0,0,23,0
TXN100562,425.0,89.78,146.84,4.15,0,1,0,1,22,1
TXN100563,47.05,4.24,4.09,0.39,1,1,0,0,7,0
TXN100564,61.86,6.72,1.37,0.75,0,1,1,1,19,0
TXN100565,6.66,6.81,2.78,0.55,1,1,1,1,12,0
TXN100566,20.36,13.89,6.38,0.76,1,1,0,0,21,0
TXN100567,89.6,17.4,2.34,0.52,1,1,1,0,8,0
TXN100568,97.72,4.8,4.81,1.71,0,1,1,0,14,0
TXN100569,90.95,20.82,5.59,1.63,0,0,0,0,7,0
TXN100570,52.31,6.59,1.73,1.36,1,1,1,0,16,0
TXN100571,198.86,0.7,1.26,1.3,0,1,1,1,19,0
TXN100572,14.52,10.22,9.02,1.7,1,0,0,0,17,0
TXN100573,113.88,7.27,1.17,1.07,1,0,1,1,12,0
TXN100574,48.44,7.72,10.43,1.08,1,1,1,0,21,0
TXN100575,110.87,0.11,5.01,1.46,1,1,1,1,11,0
TXN100576,63.69,18.67,3.0,0.98,1,1,1,0,10,0
TXN100577,47.08,0.33,0.96,2.76,0,1,1,1,6,0
TXN100578,144.64,17.77,3.4,1.15,0,1,1,0,11,0
TXN100579,33.08,3.9,1.22,0.06,1,0,1,0,9,0
TXN100580,49.46,17.02,11.02,0.79,1,0,1,1,11,0
TXN100581,49.1,4.23,3.6,0.79,1,1,0,0,10,0
TXN100582,227.06,1.33,7.5,1.91,1,1,1,0,14,0
TXN100583,173.35,6.14,1.88,1.12,0,1,1,0,17,0
TXN100584,71.99,0.21,0.76,0.56,1,0,0,0,12,0
TXN100585,28.52,2.06,1.11,1.23,1,1,0,0,14,0
TXN100586,132.46,0.73,2.97,1.87,1,1,1,1,16,0
TXN100587,75.52,4.44,0.85,1.07,1,0,0,1,12,0
TXN100588,200.67,10.74,1.61,0.74,1,1,0,0,18,0
TXN100589,150.98,10.03,8.52,1.11,1,1,1,0,14,0
TXN100590,69.05,7.08,5.93,1.44,1,0,1,0,7,0
TXN100591,22.79,4.07,4.43,1.34,1,1,1,0,14,0
TXN100592,16.5,2.08,4.63,1.16,1,0,1,1,15,0
TXN100593,109.44,3.62,7.89,0.45,1,1,1,0,12,0
TXN100594,32.33,5.65,2.32,0.68,1,1,0,1,7,0
TXN100595,87.5,10.65,0.88,0.63,1,1,0,1,17,0
TXN100596,41.76,21.71,1.96,0.54,1,0,1,0,23,0
TXN100597,8.69,2.71,1.11,1.37,1,1,1,0,15,0
TXN100598,128.47,14.48,3.08,0.89,1,1,1,1,15,0
TXN100599,44.07,4.26,7.87,2.18,1,1,1,0,22,0
TXN100600,18.85,3.97,1.27,0.21,0,1,1,0,17,0
TXN100601,634.7,147.55,31.15,5.46,0,0,0,1,0,1
TXN100602,81.32,6.43,3.87,1.59,1,1,1,0,13,0
TXN100603,47.03,11.61,0.99,0.76,1,0,1,0,13,0
TXN100604,107.46,11.33,5.54,0.03,1,1,1,0,6,0
TXN100605,72.84,2.32,7.58,2.19,0,1,1,0,4,0
TXN100606,91.22,21.58,0.86,0.6,1,0,1,0,17,0
TXN100607,84.25,3.07,1.1,1.23,0,0,1,1,17,0
TXN100608,84.0,7.9,4.68,1.27,1,0,1,0,12,0
TXN100609,129.56,3.68,0.72,1.46,1,1,1,1,18,0
TXN100610,163.6,7.73,5.73,1.25,1,0,0,1,17,0
TXN100611,17.77,12.42,4.76,0.95,1,1,1,0,14,0
TXN100612,48.45,8.82,3.98,1.37,1,0,0,0,12,0
TXN100613,92.46,2.78,12.19,0.41,0,0,0,0,15,0
TXN100614,50.91,17.44,4.13,1.09,1,0,1,0,12,0
TXN100615,170.31,17.36,2.35,0.91,1,1,1,1,11,0
TXN100616,17.91,2.57,2.51,0.48,1,1,0,0,16,0
TXN100617,54.63,3.44,2.06,2.07,1,0,1,1,7,0
TXN100618,53.57,17.71,2.58,1.22,1,1,0,1,15,0
TXN100619,40.59,19.43,5.24,1.73,1,0,1,0,17,0
TXN100620,109.22,2.39,3.32,1.07,1,0,0,1,15,0
TXN100621,12.54,6.67,2.29,0.58,1,0,1,1,16,0
TXN100622,80.79,4.53,1.04,0.75,1,1,1,0,17,0
TXN100623,84.97,8.72,3.18,0.9,1,0,1,1,4,0
TXN100624,114.82,26.78,3.01,0.41,1,1,1,1,11,0
TXN100625,323.21,171.33,38.86,8.56,0,1,0,0,4,1
TXN100626,70.87,7.38,0.49,0.45,1,1,1,0,18,0
TXN100627,139.06,5.1,2.77,0.22,1,1,0,1,10,0
TXN100628,70.15,11.69,0.59,0.95,1,1,0,0,23,0
TXN100629,28.82,6.71,0.59,1.13,0,1,1,0,14,0
TXN100630,18.82,11.03,2.02,1.54,1,0,1,0,13,0
TXN100631,249.82,2.08,7.59,1.0,1,1,1,0,15,0
TXN100632,25.68,7.61,6.14,1.4,0,0,1,1,12,0
TXN100633,135.28,1.26,2.2,0.51,1,1,1,1,12,0
TXN100634,77.69,11.77,1.22,1.44,1,1,0,1,13,0
TXN100635,74.47,9.68,0.48,0.37,1,1,1,1,17,0
TXN100636,33.69,14.69,0.16,1.06,1,1,1,0,16,0
TXN100637,40.06,8.22,5.33,1.36,1,1,1,0,7,0
TXN100638,38.75,2.71,4.37,1.76,1,1,0,0,8,0
TXN100639,53.23,1.79,0.39,0.24,1,1,1,0,12,0
TXN100640,42.69,8.67,2.66,1.16,1,1,0,0,6,0
TXN100641,113.23,0.05,0.22,0.3,0,1,0,1,9,0
TXN100642,109.3,16.11,4.53,1.25,1,0,1,1,7,0
TXN100643,112.31,4.17,3.7,0.43,0,1,0,0,14,0
TXN100644,62.13,13.41,1.09,0.32,1,1,1,0,17,0
TXN100645,47.81,4.27,2.77,0.9,1,1,1,0,8,0
TXN100646,46.23,8.49,1.94,1.04,1,0,0,0,11,0
TXN100647,114.33,0.05,0.41,1.06,1,0,1,0,22,0
TXN100648,96.52,3.46,0.27,1.14,1,0,1,1,16,0
TXN100649,561.06,80.49,11.71,4.29,0,0,0,1,16,1
TXN100650,69.07,14.1,2.32,0.11,0,0,0,0,4,0
TXN100651,13.77,3.75,0.71,0.75,1,0,1,1,8,0
TXN100652,206.85,14.53,9.03,2.29,1,1,1,0,2,0
TXN100653,63.46,8.32,3.7,1.98,0,0,0,0,5,0
TXN100654,138.04,3.62,1.78,1.19,0,1,1,0,23,0
TXN100655,207.73,137.75,57.96,7.67,0,1,0,1,6,1
TXN100656,38.11,1.45,6.76,0.77,0,1,1,0,1,0
TXN100657,77.99,5.83,4.0,1.31,1,0,0,1,15,0
TXN100658,70.26,12.97,4.02,1.53,1,0,1,1,23,0
TXN100659,77.17,4.25,3.84,1.15,1,1,0,0,13,0
TXN100660,17.63,10.25,2.46,0.37,1,0,0,0,10,0
TXN100661,40.88,6.32,4.28,0.66,1,0,1,0,12,0
TXN100662,19.89,13.42,0.43,0.69,1,1,1,0,19,0
TXN100663,76.24,10.86,0.82,0.42,1,0,1,0,12,0
TXN100664,52.58,5.74,2.58,0.68,1,0,1,0,16,0
TXN100665,61.66,0.15,1.06,1.97,0,0,0,1,23,0
TXN100666,116.14,13.47,1.12,1.06,1,1,0,0,13,0
TXN100667,88.07,10.12,2.07,0.98,1,1,0,0,17,0
TXN100668,9.63,10.7,8.62,0.54,1,1,0,1,11,0
TXN100669,39.36,4.38,4.66,1.38,1,0,0,0,18,0
TXN100670,747.26,15.89,59.13,1.4,0,0,0,1,14,1
TXN100671,151.87,0.09,3.14,1.03,1,1,0,1,23,0
TXN100672,39.82,6.33,1.49,1.71,1,0,1,1,22,0
TXN100673,120.68,8.94,7.12,0.8,1,1,1,1,12,0
TXN100674,208.81,2.29,3.15,0.66,1,1,0,1,19,0
TXN100675,34.2,8.64,0.85,0.2,1,1,0,0,9,0
TXN100676,49.02,10.24,12.5,0.71,1,1,0,0,14,0
TXN100677,6.61,4.55,4.68,1.32,1,1,0,1,10,0
TXN100678,72.13,1.38,2.03,0.83,0,1,1,0,9,0
TXN100679,10.52,11.52,5.2,0.67,1,1,1,0,16,0
TXN100680,64.34,5.76,0.76,1.47,1,1,0,0,8,0
TXN100681,25.66,9.85,6.85,0.24,1,0,1,0,15,0
TXN100682,4.77,1.65,7.03,1.1,0,0,1,0,14,0
TXN100683,63.19,4.38,2.27,0.32,1,0,1,1,13,0
TXN100684,43.86,10.03,2.11,0.73,1,1,1,0,12,0
TXN100685,71.15,17.61,7.06,1.36,1,1,0,1,18,0
TXN100686,119.51,9.25,1.75,1.6,1,1,1,1,7,0
TXN100687,216.19,11.76,0.52,1.27,1,1,0,0,23,0
TXN100688,68.82,4.03,1.62,1.73,1,1,1,0,11,0
TXN100689,77.62,5.34,3.36,1.33,0,0,0,1,13,0
TXN100690,87.83,7.35,2.32,0.58,1,1,0,1,14,0
TXN100691,134.81,3.13,5.26,0.84,1,1,0,0,7,0
TXN100692,148.87,15.42,3.96,1.11,1,1,0,0,22,0
TXN100693,61.77,8.19,4.47,1.54,0,1,0,0,9,0
TXN100694,20.19,22.33,3.58,2.13,1,1,1,0,14,0
TXN100695,171.75,6.2,6.64,1.04,1,1,0,0,15,0
TXN100696,39.56,21.96,1.9,0.6,0,0,1,0,21,0
TXN100697,23.92,9.02,3.56,0.1,1,1,1,1,15,0
TXN100698,36.32,3.93,6.98,1.2,1,1,0,0,9,0
TXN100699,60.34,3.88,4.14,0.13,1,0,0,0,12,0
TXN100700,63.42,0.17,3.85,0.71,1,1,1,0,9,0
TXN100701,48.25,5.62,10.49,1.2,1,1,0,0,17,0
TXN100702,179.34,0.55,5.91,1.09,1,1,1,0,11,0
TXN100703,24.73,3.39,0.08,1.83,1,1,0,0,16,0
TXN100704,53.21,6.32,5.73,0.72,1,1,1,0,12,0
TXN100705,107.41,5.26,3.2,1.29,1,1,1,0,20,0
TXN100706,156.35,12.27,0.92,1.07,1,0,0,0,23,0
TXN100707,137.85,2.03,5.72,2.12,1,1,0,0,16,0
TXN100708,49.82,2.16,2.14,1.31,1,0,1,0,18,0
TXN100709,154.93,6.35,1.55,1.35,0,0,0,1,11,0
TXN100710,78.37,15.45,1.13,1.4,1,0,0,0,13,0
TXN100711,27.56,6.25,9.82,0.3,1,1,0,1,18,0
TXN100712,144.86,10.39,5.22,0.07,1,1,1,0,9,0
TXN100713,135.1,16.8,5.32,0.72,0,1,1,0,14,0
TXN100714,33.11,14.57,1.69,1.34,1,0,1,0,14,0
TXN100715,33.55,3.65,2.37,1.11,1,1,0,1,13,0
TXN100716,140.56,1.95,3.43,0.57,1,0,0,1,9,0
TXN100717,94.67,6.86,3.43,1.14,1,1,1,0,7,0
TXN100718,11.11,2.25,3.32,0.48,0,1,1,0,13,0
TXN100719,831.74,37.12,134.94,0.25,0,0,0,0,2,1
TXN100720,131.98,7.1,5.8,0.66,1,1,0,0,12,0
TXN100721,37.87,0.27,3.08,0.94,1,0,1,1,10,0
TXN100722,201.41,0.98,5.1,1.08,0,1,0,0,9,0
TXN100723,27.59,17.23,8.05,0.65,1,1,0,1,17,0
TXN100724,67.35,8.34,7.11,1.22,1,0,0,0,7,0
TXN100725,77.81,0.29,1.83,1.05,0,1,0,0,6,0
TXN100726,157.76,7.98,2.67,0.78,1,1,1,1,13,0
TXN100727,66.32,0.08,2.98,1.24,0,1,0,0,23,0
TXN100728,107.31,20.2,2.95,0.99,1,0,0,0,10,0
TXN100729,60.57,6.35,1.67,1.76,1,1,1,0,16,0
TXN100730,51.46,7.8,7.26,1.04,1,1,0,0,6,0
TXN100731,127.06,2.15,5.25,1.33,1,0,0,1,14,0
TXN100732,96.42,0.33,0.51,1.33,1,1,1,0,14,0
TXN100733,52.9,8.94,3.29,1.38,0,1,0,0,12,0
TXN100734,73.84,10.35,1.53,0.63,0,1,1,0,17,0
TXN100735,137.47,13.15,2.7,0.79,1,0,1,0,17,0
TXN100736,21.25,4.64,1.03,2.42,1,1,0,1,18,0
TXN100737,54.62,5.59,6.25,1.38,1,1,1,0,10,0
TXN100738,61.93,7.1,8.12,1.19,1,1,1,0,13,0
TXN100739,22.43,7.07,3.04,0.67,1,0,1,0,10,0
TXN100740,54.43,1.95,7.62,2.46,0,1,1,0,11,0
TXN100741,15.33,3.39,3.22,0.78,1,1,0,0,23,0
TXN100742,97.68,6.85,7.18,0.79,1,1,1,0,14,0
TXN100743,45.51,1.68,0.05,0.27,1,1,1,0,6,0
TXN100744,45.19,9.02,8.73,1.39,1,1,1,0,15,0
TXN100745,42.46,9.24,1.46,0.73,1,0,1,1,11,0
TXN100746,78.2,9.7,4.52,1.1,1,1,0,0,14,0
TXN100747,40.12,0.17,6.77,0.68,1,1,1,0,11,0
TXN100748,63.29,7.29,0.89,0.38,1,0,1,0,19,0
TXN100749,59.46,2.9,0.27,1.11,1,0,1,0,12,0
TXN100750,58.34,3.46,7.94,0.25,1,0,0,1,5,0
TXN100751,33.03,9.63,1.16,0.74,0,1,1,0,19,0
TXN100752,30.12,8.14,1.1,0.76,1,0,0,0,10,0
TXN100753,43.51,1.54,3.34,0.78,1,0,0,0,21,0
TXN100754,80.94,11.13,0.52,0.9,1,1,0,0,12,0
TXN100755,134.04,9.83,4.36,1.43,1,1,1,0,15,0
TXN100756,84.51,9.53,0.76,0.81,1,1,1,0,20,0
TXN100757,63.0,3.11,2.72,0.68,0,1,1,0,11,0
TXN100758,84.76,17.13,6.13,0.83,1,1,0,0,16,0
TXN100759,28.32,0.78,3.36,1.06,0,1,1,1,9,0
TXN100760,22.62,12.81,1.15,0.6,1,1,1,1,11,0
TXN100761,64.97,11.9,7.12,1.21,1,1,0,0,6,0
TXN100762,12.04,3.64,1.01,0.99,1,0,0,0,9,0
TXN100763,249.29,9.67,3.05,1.4,1,1,0,1,7,0
TXN100764,190.89,2.69,5.05,0.67,1,1,1,1,11,0
TXN100765,151.48,5.14,4.0,0.72,1,1,1,1,18,0
TXN100766,17.18,1.7,4.67,1.56,1,0,0,1,5,0
TXN100767,99.1,11.6,0.36,1.22,1,0,0,1,14,0
TXN100768,120.7,11.4,7.41,0.81,1,0,1,1,15,0
TXN100769,22.39,1.62,6.64,1.52,1,1,0,1,18,0
TXN100770,82.07,15.28,0.99,0.73,1,0,0,0,17,0
TXN100771,85.7,9.12,1.31,0.79,0,1,0,0,15,0
TXN100772,43.63,8.83,0.0,1.66,1,1,0,1,12,0
TXN100773,103.57,4.59,12.1,0.77,1,0,0,1,22,0
TXN100774,101.69,10.77,3.48,0.85,1,1,0,0,10,0
TXN100775,41.08,0.31,3.78,0.81,1,1,0,0,18,0
TXN100776,96.95,7.82,5.07,1.11,1,1,0,0,10,0
TXN100777,97.5,9.91,1.79,0.16,1,1,1,1,12,0
TXN100778,158.78,17.14,0.36,1.34,1,1,1,0,14,0
TXN100779,71.01,0.45,0.74,0.85,1,0,0,0,11,0
TXN100780,249.71,13.95,0.34,1.12,1,1,1,1,12,0
TXN100781,81.08,10.52,1.47,1.01,0,1,0,1,17,0
TXN100782,120.47,10.4,4.12,0.31,0,1,1,0,7,0
TXN100783,145.2,12.14,4.14,1.24,1,1,1,1,11,0
TXN100784,55.45,8.87,0.99,0.48,1,0,1,1,16,0
TXN100785,24.54,5.09,1.77,1.44,1,0,1,1,23,0
TXN100786,111.59,13.37,3.85,1.17,1,1,1,0,19,0
TXN100787,176.03,84.99,93.1,2.88,1,0,0,1,7,1
TXN100788,9.27,5.91,2.0,1.44,1,0,1,0,11,0
TXN100789,99.39,12.51,1.02,0.29,1,0,0,0,19,0
TXN100790,165.76,8.95,6.08,1.08,1,1,0,1,18,0
TXN100791,0.92,11.87,1.69,1.3,1,0,0,1,13,0
TXN100792,55.28,10.66,1.28,0.94,1,0,0,0,21,0
TXN100793,177.51,13.69,2.75,0.68,1,0,0,1,15,0
TXN100794,144.25,126.62,18.03,7.8,0,0,0,1,3,1
TXN100795,29.36,12.98,3.27,1.2,0,1,1,0,7,0
TXN100796,149.01,13.98,6.17,0.76,1,1,1,0,18,0
TXN100797,112.62,7.9,1.86,1.18,1,1,1,0,11,0
TXN100798,68.08,7.65,2.93,0.85,1,1,1,0,14,0
TXN100799,20.42,4.91,2.53,1.26,1,1,0,0,9,0
TXN100800,12.57,2.24,2.86,0.38,0,0,1,0,12,0
TXN100801,40.72,1.23,1.77,1.35,0,0,0,1,13,0
TXN100802,175.64,3.64,9.46,1.2,1,1,1,0,15,0
TXN100803,32.49,10.56,8.92,1.73,0,1,1,0,10,0
TXN100804,47.73,10.26,5.85,1.69,1,1,1,0,13,0
TXN100805,98.41,1.22,2.04,0.76,1,1,1,0,10,0
TXN100806,128.59,18.56,2.3,1.23,1,1,1,0,18,0
TXN100807,34.42,7.06,5.9,0.26,1,1,0,0,17,0
TXN100808,36.51,19.56,4.33,1.24,1,1,1,1,15,0
TXN100809,220.25,2.25,1.41,0.7,1,1,1,0,12,0
TXN100810,155.98,13.86,0.97,1.03,1,0,0,0,16,0
TXN100811,60.64,8.04,4.47,1.38,1,1,1,1,15,0
TXN100812,48.88,3.63,0.66,0.94,1,1,1,0,12,0
TXN100813,54.49,6.41,6.51,1.36,1,1,1,0,17,0
TXN100814,126.67,4.22,9.01,1.1,1,1,1,1,15,0
TXN100815,36.99,3.14,5.02,0.56,1,1,0,0,17,0
